Message ID,Error ID,PS4 Error Code,Message,English
1,19002,ERROR_CODE_WARP_INVALID_FAVORITE_SLOT_NO,通信エラーが発生しました。,A communication error has occurred.
1,19003,ERROR_CODE_WARP_LACK_RIM,通信エラーが発生しました。,A communication error has occurred.
1,19004,ERROR_CODE_WARP_DIFFERENCE_PRICE,金額の変更があったためキャンセルしました。,
1,19005,ERROR_CODE_WARP_LACK_RELEASE_AREA_RANK,解放に必要なエリアランクを満たしていません。,
1,19006,ERROR_CODE_WARP_LACK_RELEASE_QUEST_PROGRESS,解放に必要なクエストの進行を満たしていません。,
1,19007,ERROR_CODE_WARP_LACK_RELEASE_CONDITION,"解放に必要なエリアランク、
クエストの進行を満たしていません",
1,19008,ERROR_CODE_WARP_LAST_PARTY_WARP_INFO_NOT_FOUND,通信エラーが発生しました。,A communication error has occurred.
1,19009,ERROR_CODE_WARP_PARTY_WARP_TIME_OUT,同行ワープの承諾時間が切れました。,
1,19010,ERROR_CODE_WARP_WARP_POINT_NOT_FOUND,通信エラーが発生しました。,A communication error has occurred.
1,21014,ERROR_CODE_SKILL_INVALID_PRESET_NO,通信エラーが発生しました。,A communication error has occurred.
1,22000,ERROR_CODE_SHOP_INVALID_SHOP_NO,通信エラーが発生しました。,A communication error has occurred.
1,22001,ERROR_CODE_SHOP_INVALID_GOODS_INDEX,通信エラーが発生しました。,A communication error has occurred.
1,22002,ERROR_CODE_SHOP_INVALID_ITEM_UID,通信エラーが発生しました。,A communication error has occurred.
1,22003,ERROR_CODE_SHOP_INVALID_DEAL_NUM,取引個数指定にあやまりがあります。,
1,22004,ERROR_CODE_SHOP_LACK_MONEY,通信エラーが発生しました。,A communication error has occurred.
1,22005,ERROR_CODE_SHOP_ITEM_CAPACITY_OVER,"荷物がいっぱいのため
アイテムを受け取れませんでした。",
1,22006,ERROR_CODE_SHOP_PRICE_NO_MATCH,金額の変更があったためキャンセルしました。,
1,23000,ERROR_CODE_INN_INVALID_INN_NO,通信エラーが発生しました。,A communication error has occurred.
1,23001,ERROR_CODE_INN_LACK_MONEY,通信エラーが発生しました。,A communication error has occurred.
1,23002,ERROR_CODE_INN_PRICE_NO_MATCH,金額の変更があったためキャンセルしました。,
1,25000,ERROR_CODE_AREAMASTER_INVALID_AREA_NO,通信エラーが発生しました。,A communication error has occurred.
1,25001,ERROR_CODE_AREAMASTER_AREA_POINT_LACK,通信エラーが発生しました。,A communication error has occurred.
1,25002,ERROR_CODE_AREAMASTER_AREA_INFO_NOT_FOUND,通信エラーが発生しました。,A communication error has occurred.
1,25003,ERROR_CODE_AREAMASTER_PARTY_INFO_NOT_FOUND,通信エラーが発生しました。,A communication error has occurred.
1,25004,ERROR_CODE_AREAMASTER_PARTY_LEADER_INFO_NOT_FOUND,"パーティーリーダーの情報が取得できませんでした。
もう一度お試しください。",
1,25005,ERROR_CODE_AREAMASTER_NOT_YET_SUPPLY,通信エラーが発生しました。,A communication error has occurred.
1,25006,ERROR_CODE_AREAMASTER_INVALID_SUPPLY_STORAGE,通信エラーが発生しました。,A communication error has occurred.
1,25007,ERROR_CODE_AREAMASTER_INVALID_SUPPLY_INDEX,"支給品の情報が更新されました。
もう一度お試しください。",
1,25008,ERROR_CODE_AREAMASTER_INVALID_SUPPLY_NUM,"支給品の情報が更新されました。
もう一度お試しください。",
1,25009,ERROR_CODE_AREAMASTER_ALREADY_PURCHASED_QUEST_INFO,通信エラーが発生しました。,A communication error has occurred.
1,25010,ERROR_CODE_AREAMASTER_NOT_SCHEDULING_QUEST,"通信エラーが発生しました。
配信中ではないクエスト情報です。",
1,26000,ERROR_CODE_HTTP_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,27000,ERROR_CODE_JOBMASTER_INVALID_JOB_ID,通信エラーが発生しました。,A communication error has occurred.
1,27001,ERROR_CODE_JOBMASTER_ORDER_NOT_FOUND,通信エラーが発生しました。,A communication error has occurred.
1,28000,ERROR_CODE_BAZAAR_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,30001,ERROR_CODE_ENTRY_BOARD_ALREADY_JOIN,通信エラーが発生しました。,A communication error has occurred.
1,30002,ERROR_CODE_ENTRY_BOARD_ITEM_MAX,エントリーボードの登録上限を超えています。,
1,30003,ERROR_CODE_ENTRY_BOARD_NO_ITEM,エントリーボードに登録されていません。,
1,30004,ERROR_CODE_ENTRY_BOARD_NO_RECRUIT,エントリーボードの募集が終了しました。,
1,30005,ERROR_CODE_ENTRY_BOARD_PASSWARD_NG,パスワードが間違っています。,
1,30006,ERROR_CODE_ENTRY_BOARD_JOBLV_ERR,ジョブレベル条件を満たしていません。,
1,30007,ERROR_CODE_ENTRY_BOARD_NO_SPACE,"現在のジョブ、レベル、
アイテムランクでは参加できないか、
エントリーボードの受付が終了しました。",
1,30008,ERROR_CODE_ENTRY_BOARD_NOT_JOIN,エントリーボードに参加していません。,
1,30009,ERROR_CODE_ENTRY_BOARD_PAWN_READY,通信エラーが発生しました。,A communication error has occurred.
1,30010,ERROR_CODE_ENTRY_BOARD_NO_USER,通信エラーが発生しました。,A communication error has occurred.
1,30011,ERROR_CODE_ENTRY_BOARD_NOT_LEADER,通信エラーが発生しました。,A communication error has occurred.
1,30012,ERROR_CODE_ENTRY_BOARD_YET_UPDATETIME,通信エラーが発生しました。,A communication error has occurred.
1,30013,ERROR_CODE_ENTRY_BOARD_NO_PARTY,通信エラーが発生しました。,A communication error has occurred.
1,30014,ERROR_CODE_ENTRY_BOARD_RECREATE_NOT_LEADER,通信エラーが発生しました。,A communication error has occurred.
1,31000,ERROR_CODE_SERVER_CONNECT_NUM_OVER,"ただいまサーバーが混雑しています。
人数の空きができるまでお待ち頂く必要があります。",
1,32000,ERROR_CODE_MAIL_NOT_FOUND,通信エラーが発生しました。,A communication error has occurred.
1,32001,ERROR_CODE_MAIL_RECEIVED,通信エラーが発生しました。,A communication error has occurred.
1,32002,ERROR_CODE_MAIL_SEND,通信エラーが発生しました。,A communication error has occurred.
1,32003,ERROR_CODE_MAIL_GET_ITEM,通信エラーが発生しました。,A communication error has occurred.
1,34000,ERROR_CODE_GACHA_NOT_FOUND,"トレジャーズロットに接続できませんでした。
もう一度お試しください。",
1,34001,ERROR_CODE_GACHA_PRICE_NO_MATCH,"トレジャーズロットの購入価格が正しくありません。
もう一度お試しください。",
1,34002,ERROR_CODE_GACHA_BUY,トレジャーズロットの購入ができませんでした。,
1,35000,ERROR_CODE_ONLINE_STATUS_INVALID_STATUS_SETTING,通信エラーが発生しました。,A communication error has occurred.
1,12043,ERROR_CODE_QUEST_QUEST_STOP,"通信エラーが発生しました。
クエストが停止中です。",
1,9010,ERROR_CODE_MATCHING_NOT_PLAY_END,通信エラーが発生しました。,A communication error has occurred.
1,9011,ERROR_CODE_MATCHING_ALREADY_PLAY_END,通信エラーが発生しました。,A communication error has occurred.
1,13005,ERROR_CODE_CYCLE_CONTENTS_IS_NOT_PLAY,通信エラーが発生しました。,A communication error has occurred.
1,15019,ERROR_CODE_CHARACTER_NOT_RELEASE_CONTENTS,通信エラーが発生しました。,A communication error has occurred.
1,42000,ERROR_CODE_CONTENTS_RELEASE_NOT_PARTY_PLAY_WITH_PLAYER,"パーティープレイ機能が解放されていない
プレイヤーのため誘えませんでした。",
1,42001,ERROR_CODE_CONTENTS_RELEASE_NOT_PARTY_PLAY_WITH_PAWN,通信エラーが発生しました。,A communication error has occurred.
1,42002,ERROR_CODE_CONTENTS_RELEASE_NOT_WORLD_QUEST,通信エラーが発生しました。,A communication error has occurred.
1,42003,ERROR_CODE_CONTENTS_RELEASE_NOT_GRAND_MISSION,グランドミッションが解放されていません。,
1,42004,ERROR_CODE_CONTENTS_RELEASE_NOT_EXTREME_MISSION,コンテンツが解放されていません。,
1,42005,ERROR_CODE_CONTENTS_RELEASE_NOT_VISUAL_EQUIP,通信エラーが発生しました。,A communication error has occurred.
1,42006,ERROR_CODE_CONTENTS_RELEASE_NOT_RESTANIA_NEWS,通信エラーが発生しました。,A communication error has occurred.
1,42007,ERROR_CODE_CONTENTS_RELEASE_NOT_MASTER_HUNDBOOK,通信エラーが発生しました。,A communication error has occurred.
1,42008,ERROR_CODE_CONTENTS_RELEASE_NOT_RIM_WARP,通信エラーが発生しました。,A communication error has occurred.
1,42009,ERROR_CODE_CONTENTS_RELEASE_NOT_BLOOD_ORB_TRADE,通信エラーが発生しました。,A communication error has occurred.
1,42010,ERROR_CODE_CONTENTS_RELEASE_NOT_PAWN_CRAFT,通信エラーが発生しました。,A communication error has occurred.
1,42011,ERROR_CODE_CONTENTS_RELEASE_NOT_RIM_STONE,通信エラーが発生しました。,A communication error has occurred.
1,42012,ERROR_CODE_CONTENTS_RELEASE_NOT_QUEST_BOARD,通信エラーが発生しました。,A communication error has occurred.
1,42013,ERROR_CODE_CONTENTS_RELEASE_NOT_AREA_MASTER,通信エラーが発生しました。,A communication error has occurred.
1,42014,ERROR_CODE_CONTENTS_RELEASE_NOT_QUEST_HINT,通信エラーが発生しました。,A communication error has occurred.
1,42015,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_FIGHTER,通信エラーが発生しました。,A communication error has occurred.
1,42016,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_HUNTER,通信エラーが発生しました。,A communication error has occurred.
1,42017,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_PRIEST,通信エラーが発生しました。,A communication error has occurred.
1,42018,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_SHIELD_SAGE,通信エラーが発生しました。,A communication error has occurred.
1,42019,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_SEEKER,通信エラーが発生しました。,A communication error has occurred.
1,42020,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_SORCERER,通信エラーが発生しました。,A communication error has occurred.
1,42021,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_WARRIOR,通信エラーが発生しました。,A communication error has occurred.
1,42022,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_ELEMENT_ARCHER,通信エラーが発生しました。,A communication error has occurred.
1,42023,ERROR_CODE_CONTENTS_RELEASE_NOT_HIGH_LEVEL_JOB_ORDER_FOR_ALCHEMIST,通信エラーが発生しました。,A communication error has occurred.
1,42024,ERROR_CODE_CONTENTS_RELEASE_NOT_JOB_CHANGE,通信エラーが発生しました。,A communication error has occurred.
1,42025,ERROR_CODE_CONTENTS_RELEASE_NOT_CLAN,通信エラーが発生しました。,A communication error has occurred.
1,42026,ERROR_CODE_CONTENTS_RELEASE_NOT_MAIN_MENU,通信エラーが発生しました。,A communication error has occurred.
1,6003,ERROR_CODE_AUTH_NOT_COG_LOGIN,通信エラーが発生しました。,A communication error has occurred.
1,6004,ERROR_CODE_AUTH_INVALID_COMMON_KEY_SIZE,通信エラーが発生しました。,A communication error has occurred.
1,6005,ERROR_CODE_AUTH_INVALID_PASSWORD_SIZE,通信エラーが発生しました。,A communication error has occurred.
1,8034,ERROR_CODE_PARTY_STATE_SEQUENCE,通信エラーが発生しました。,A communication error has occurred.
1,8035,ERROR_CODE_PARTY_NOT_PARTY_JOIN,"パーティー参加希望中ではないため
パーティーへの誘いがキャンセルされました。",
1,10000,ERROR_CODE_QUICK_PARTY_INTERNAL,通信エラーが発生しました。,A communication error has occurred.
1,11011,ERROR_CODE_PAWN_NOT_LOST,通信エラーが発生しました。,A communication error has occurred.
1,11012,ERROR_CODE_PAWN_NG_WORD,"通信エラーが発生しました。
不正な情報が含まれています。",
1,11013,ERROR_CODE_PAWN_COMMENT_LENGTH_OVER,通信エラーが発生しました。,A communication error has occurred.
1,14017,ERROR_CODE_ITEM_INVALID_EQUIP_SEX,通信エラーが発生しました。,A communication error has occurred.
1,15020,ERROR_CODE_CHARACTER_NG_WORD,"通信エラーが発生しました。
不正な情報が含まれています。",
1,15021,ERROR_CODE_CHARACTER_COMMENT_LENGTH_OVER,通信エラーが発生しました。,A communication error has occurred.
1,18021,ERROR_CODE_CRAFT_INVALID_COLOR_MATERIAL,通信エラーが発生しました。,A communication error has occurred.
1,23003,ERROR_CODE_INN_PENALTY_HEALED,すでに弱化の状態は回復しています。,
1,28001,ERROR_CODE_BAZAAR_STATE_CHANGED,"状態が変更されました。
もう一度お試しください。",
1,34003,ERROR_CODE_GACHA_STORAGE_MAX,"アイテムポストに空きがないため
トレジャーズロットが行えませんでした。",
1,36000,ERROR_CODE_WEATHER_NOT_FOUND_LOOP_SCHEDULE,通信エラーが発生しました。,A communication error has occurred.
1,37000,ERROR_CODE_LOADING_SEND_REQ_FAILED,通信エラーが発生しました。,A communication error has occurred.
1,37001,ERROR_CODE_LOADING_NOT_FOUND_LOADING_INFO,通信エラーが発生しました。,A communication error has occurred.
1,38000,ERROR_CODE_STAMP_BONUS_IS_RECIEVED,通信エラーが発生しました。,A communication error has occurred.
1,39000,ERROR_CODE_RANKING_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,39001,ERROR_CODE_RANKING_CHANGE_STATE,ランキングの公開期間が終了しました。,
1,40000,ERROR_CODE_CLAN_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,40001,ERROR_CODE_CLAN_NO_COM_SESSION,通信エラーが発生しました。,A communication error has occurred.
1,40002,ERROR_CODE_CLAN_NOT_JOIN,クランに加入していません。,
1,40003,ERROR_CODE_CLAN_NO_AUTHORIZATION,権限がありません。,
1,40004,ERROR_CODE_CLAN_LEAVE_MASTER,"クランメンバーがいるため
クランマスターはクランを脱退出来ません。",
1,41000,ERROR_CODE_GP_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,41001,ERROR_CODE_GP_LACK_GP,"黄金石の期限が切れているため
処理が出来ませんでした。",
1,41002,ERROR_CODE_GP_BUY_LIMIT_OVER,購入出来る上限を超えています。,
1,41003,ERROR_CODE_GP_GET_CAP_NOT_FIND_SESSIONKEY_FROM_DB,通信エラーが発生しました。,A communication error has occurred.
1,41004,ERROR_CODE_GP_EXEC_CAP_TO_GP_HISTORY_GET_GP_FAILED,通信エラーが発生しました。,A communication error has occurred.
1,43000,ERROR_CODE_CONTROL_COMMON_MSG,現在この機能は使えません。,
1,42027,ERROR_CODE_CONTENTS_RELEASE_NOT_CREATE_SECOND_PAWN,通信エラーが発生しました。,A communication error has occurred.
1,42028,ERROR_CODE_CONTENTS_RELEASE_NOT_PARTY_MENU,通信エラーが発生しました。,A communication error has occurred.
1,42029,ERROR_CODE_CONTENTS_RELEASE_NOT_MAIN_MENU_ARISEN_PROFIEL,通信エラーが発生しました。,A communication error has occurred.
1,42030,ERROR_CODE_CONTENTS_RELEASE_NOT_MAIN_MENU_QUICK_PARTY,通信エラーが発生しました。,A communication error has occurred.
1,42031,ERROR_CODE_CONTENTS_RELEASE_NOT_ORB_ENEMY,通信エラーが発生しました。,A communication error has occurred.
1,42032,ERROR_CODE_CONTENTS_RELEASE_NOT_JOB_ORB_TREE,通信エラーが発生しました。,A communication error has occurred.
1,42033,ERROR_CODE_CONTENTS_RELEASE_NOT_JOB_ORB_TREE_FIGHTER,通信エラーが発生しました。,A communication error has occurred.
1,42034,ERROR_CODE_CONTENTS_RELEASE_NOT_JOB_ORB_TREE_HUNTER,通信エラーが発生しました。,A communication error has occurred.
1,42035,ERROR_CODE_CONTENTS_RELEASE_NOT_JOB_ORB_TREE_PRIEST,通信エラーが発生しました。,A communication error has occurred.
1,3014,ERROR_CODE_NET_NOT_CONNECT_SESSION_MANAGER_SERVER,通信エラーが発生しました。,A communication error has occurred.
1,3015,ERROR_CODE_NET_SESSION_MANAGER_SERVER_SEND_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,6006,ERROR_CODE_AUTH_INVALID_DECODE_PASSWORD,通信エラーが発生しました。,A communication error has occurred.
1,6007,ERROR_CODE_AUTH_SESSION_KEY_GENERATE,通信エラーが発生しました。,A communication error has occurred.
1,6008,ERROR_CODE_AUTH_MULTIPLE_LOGIN,"同一のアカウントでログインされました。
サーバーから切断されます。",
1,18022,ERROR_CODE_CRAFT_INVALID_CRAFT_STAGE,通信エラーが発生しました。,A communication error has occurred.
1,22007,ERROR_CODE_SHOP_TEMPORARY_BLOCK,この施設は現在利用できません。,
1,44000,ERROR_CODE_EVENT_CODE_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,44001,ERROR_CODE_EVENT_CODE_EXPIRE,イベントコードの有効期限が切れています。,
1,44002,ERROR_CODE_EVENT_CODE_ALREADY_CODE,"入力されたイベントコードは
すでに使用済みです。",
1,44003,ERROR_CODE_EVENT_CODE_INVALID_CODE,"無効、または利用開始前の
イベントコードです。",
1,44004,ERROR_CODE_EVENT_CODE_ALREADY_EVENT,同じイベントコードはこれ以上利用できません。,
1,8036,ERROR_CODE_PARTY_INVITE_CANCELD,パーティーへの誘いがキャンセルされました。,
1,11014,ERROR_CODE_PAWN_INVALID,通信エラーが発生しました。,A communication error has occurred.
1,15022,ERROR_CODE_CHARACTER_INTERNAL,通信エラーが発生しました。,A communication error has occurred.
1,18023,ERROR_CODE_CRAFT_USE_EQUIP_ITEM,通信エラーが発生しました。,A communication error has occurred.
1,20003,ERROR_CODE_FRIEND_TARGET_IN_BLACK_LIST,ブラックリストに登録しているためできません。,
1,20004,ERROR_CODE_FRIEND_TARGET_ALREADY_FRIEND,すでにフレンド登録済みです。,
1,20005,ERROR_CODE_FRIEND_TARGET_ALREADY_APPLYING,すでにフレンド申請中です。,
1,20006,ERROR_CODE_FRIEND_TARGET_ALREADY_APPROVING,"フレンド申請がきているプレイヤーです。
コミュニティリストから承認してください。",
1,30015,ERROR_CODE_ENTRY_BOARD_PARTY_CREATE_MAX,通信エラーが発生しました。,A communication error has occurred.
1,45000,ERROR_CODE_COG_INTERNAL_ERROR,通信エラーが発生しました。,A communication error has occurred.
1,46000,ERROR_CODE_CHAT_TELL_CHARACTER_OFFLINE,通信エラーが発生しました。,A communication error has occurred.
1,46001,ERROR_CODE_CHAT_TELL_SESSION_LOST,通信エラーが発生しました。,A communication error has occurred.
1,47000,ERROR_CODE_GROUP_CHAT_CHARACTER_OFFLINE,オフラインのプレイヤーです。,
1,47001,ERROR_CODE_GROUP_CHAT_CHARACTER_ALREADY_IN_GROUP,"すでにグループチャットに
参加しているため誘えませんでした。",
1,47002,ERROR_CODE_GROUP_CHAT_CONTAIN_BLACK_LIST,ブラックリストに登録しているためできません。,
1,47003,ERROR_CODE_GROUP_CHAT_NOT_IN_GROUP,すでにグループチャットから退室しています。,
1,47004,ERROR_CODE_GROUP_CHAT_IN_DIFFERENT_GROUP,別のグループチャットに参加しているためできません。,
1,8037,ERROR_CODE_PARTY_INVITE_FAIL_REASON_SESSION_RETURN,相手のパーティーの都合により誘えませんでした。,
1,8038,ERROR_CODE_PARTY_INVITE_FAIL_REASON_JOIN_PREPARE,パーティー参加を行おうとしているメンバーがいるため誘えませんでした。,
1,8039,ERROR_CODE_PARTY_INVITE_SESSION_RETURN,"オフラインのパーティーメンバーが
いるため誘えませんでした。",
1,20007,ERROR_CODE_FRIEND_NOT_IN_APPLYING_LIST,申請中のプレイヤーはいません。,
1,20008,ERROR_CODE_FRIEND_NOT_IN_APPROVING_LIST,承認待ちのプレイヤーはいません。,
1,28002,ERROR_CODE_BAZAAR_EXHIBIT_NUM_OVER,出品可能数が０のため、新たに出品できません。,
1,8040,ERROR_CODE_PARTY_INVITE_FAIL_REASON_NOT_NORMAL_PARTY,"相手のパーティーがコンテンツ向けパーティーのため
誘うことができませんでした。",
1,8041,ERROR_CODE_PARTY_INVITE_NOT_NORMAL_PARTY,"コンテンツ向けパーティーのため
誘うことができませんでした。",
1,14018,ERROR_CODE_ITEM_CANNOT_STORE_STORAGE,"有効期限が切れているため、
アイテムを送れませんでした。",
1,11015,ERROR_CODE_PAWN_FAVORITE_NUM_OVER,お気に入りポーンはこれ以上追加できません。,
1,11016,ERROR_CODE_PAWN_ALREADY_FAVORITE,すでにお気に入りポーンに登録されています。,
1,8042,ERROR_CODE_PARTY_INVITE_LOBBY_NUM_OVER,"ロビーが混雑しているため
パーティーに誘えませんでした。",
1,8043,ERROR_CODE_PARTY_INVITE_FAIL_REASON_LOBBY_NUM_OVER,"ロビーが混雑しているため
相手のパーティーが合流できませんでした",
1,8044,ERROR_CODE_PARTY_INVITE_CANCEL_REASON_LOBBY_NUM_OVER,"招待者のいるロビーが混雑しているため
合流できませんでした",
1,2001,ERROR_CODE_SYSTEM_INTERNAL,通信エラーが発生しました。,A communication error has occurred.
1,11017,ERROR_CODE_PAWN_NOT_YOUR_FAVORITE,お気に入りポーンに登録していません。,
1,30016,ERROR_CODE_ENTRY_BOARD_RECREATE_SESSION_RETURN,通信エラーが発生しました。,A communication error has occurred.
1,47005,ERROR_CODE_GROUP_CHAT_CHARACTER_SESSION_LOST,回線切断中のため誘えませんでした。,
1,48000,ERROR_CODE_DLC_GET_AUTHID,通信エラーが発生しました。,A communication error has occurred.
1,48001,ERROR_CODE_DLC_GET_BOUGHTS,通信エラーが発生しました。,A communication error has occurred.
1,48002,ERROR_CODE_DLC_GET_HISTORIES,通信エラーが発生しました。,A communication error has occurred.
1,48003,ERROR_CODE_DLC_GET_CHARACTER_NAME,通信エラーが発生しました。,A communication error has occurred.
1,48004,ERROR_CODE_DLC_GET_LINEUP_NUM,通信エラーが発生しました。,A communication error has occurred.
1,48005,ERROR_CODE_DLC_NO_LINEUP,通信エラーが発生しました。,A communication error has occurred.
1,48006,ERROR_CODE_DLC_SET_LINEUP_NUM,通信エラーが発生しました。,A communication error has occurred.
1,48007,ERROR_CODE_DLC_ADD_HISTORY,通信エラーが発生しました。,A communication error has occurred.
1,48008,ERROR_CODE_DLC_CASH_DATA,通信エラーが発生しました。,A communication error has occurred.
1,48009,ERROR_CODE_DLC_GET_KEYWORD,通信エラーが発生しました。,A communication error has occurred.
1,48010,ERROR_CODE_DLC_NONE_KEYWORD,通信エラーが発生しました。,A communication error has occurred.
1,48011,ERROR_CODE_DLC_ITEM_STATUS,通信エラーが発生しました。,A communication error has occurred.
1,48012,ERROR_CODE_DLC_SEND_MAIL,通信エラーが発生しました。,A communication error has occurred.
1,48013,ERROR_CODE_DLC_PLATFORM_TYPE,通信エラーが発生しました。,A communication error has occurred.
1,45001,ERROR_CODE_COG_ACCESS_TOK_NONE,通信エラーが発生しました。,A communication error has occurred.
1,45002,ERROR_CODE_COG_ANALIZE_SESSION_KEY_CREATE,通信エラーが発生しました。,A communication error has occurred.
1,45003,ERROR_CODE_COG_ANALIZE_SESSION_KEY_REQ,通信エラーが発生しました。,A communication error has occurred.
1,45004,ERROR_CODE_COG_ANALIZE_SESSION_KEY,通信エラーが発生しました。,A communication error has occurred.
1,49000,ERROR_CODE_BLACK_LIST_ALREADY_REGISTER,すでにブラックリストに登録済みです。,
1,49001,ERROR_CODE_BLACK_LIST_REGISTER_LIMIT_OVER,これ以上ブラックリストに登録できません。,
1,49002,ERROR_CODE_BLACK_LIST_TARGET_IS_FRIEND,"フレンドまたは、フレンド申請中の相手
なのでブラックリストに登録できません。",
1,50000,ERROR_CODE_MATCHING_PROFILE_CHARACTER_OFFLINE,オフラインのプレイヤーです。,
1,51000,ERROR_CODE_ARISEN_PROFILE_CHARACTER_OFFLINE,オフラインのプレイヤーです。,
1,8045,ERROR_CODE_PARTY_INVITE_FAIL_REASON_ALREADY_INVITE,"そのプレイヤーは他のプレイヤーに
パーティー要請をしているため誘えません。",
1,40005,ERROR_CODE_CLAN_NOT_EXIST,対象メンバーはクランにいません。,
1,40006,ERROR_CODE_CLAN_JOIN_REQUEST_NOT_FOUND,クランへの加入申請はありません。,
1,40007,ERROR_CODE_CLAN_JOIN_REQUEST_ALREADY,すでに加入申請を行っています。,
1,40008,ERROR_CODE_CLAN_SCOUT_ENTRY_NOT_FOUND,対象のスカウトエントリー情報が見つかりません。,
1,40009,ERROR_CODE_CLAN_SCOUT_ENTRY_INVITE_NOT_FOUND,クランへの招待がキャンセルされました。,
1,40010,ERROR_CODE_CLAN_SCOUT_ENTRY_INVITE_ALREADY,すでに招待済みのプレイヤーです。,
1,10001,ERROR_CODE_QUICK_PARTY_SESSION_RETURN,回線切断中のメンバーがいるため申請出来ません。,
1,8046,ERROR_CODE_PARTY_LEADER_CHANGE_FAIL_NOT_SAME_STAGE,"メンバー全員が白竜神殿か、リムストーンのある
同じ拠点施設にいないため変更出来ません。",
1,8047,ERROR_CODE_PARTY_LEADER_CHANGE_FAIL_NOT_RELEASE_STAGE,解放済み拠点ではないためリーダー変更出来ません。,
1,8048,ERROR_CODE_PARTY_LEADER_CHANGE_FAIL_PARTY_WARP,同行ワープ中なのでリーダー変更出来ません。,
1,18024,ERROR_CODE_CRAFT_INTERNAL,通信エラーが発生しました。,A communication error has occurred.
1,40011,ERROR_CODE_CLAN_NG_WORD_NAME,このクラン名は使用できません。,
1,40012,ERROR_CODE_CLAN_NG_WORD_SHORT_NAME,このクランの略称は使用できません。,
1,40013,ERROR_CODE_CLAN_DUPLICATE_NAME,このクラン名はすでに使われています。,
1,40014,ERROR_CODE_CLAN_ALREADY_JOIN,すでにクランに所属しています。,
1,8049,ERROR_CODE_PARTY_INVITE_NOT_CANCEL,"すでに要請に対する処理が行われたため
キャンセルできませんでした。",
1,47006,ERROR_CODE_GROUP_CHAT_REGISTERED_BLACK_LIST,オフラインのプレイヤーです。,
1,44005,ERROR_CODE_EVENT_CODE_INPUT_LOCK,"イベントコードの利用が制限されているため、
入力ができませんでした。
しばらくたってから、再度お試しください。",
1,8050,ERROR_CODE_PARTY_INVITE_FAIL_REASON_LEAVE_LEADER,リーダーが変わったためキャンセルしました。,
1,10002,ERROR_CODE_QUICK_PARTY_NO_BOARD,"対象が無くなったため
クイックパーティーできません。",
1,40015,ERROR_CODE_CLAN_MEMBER_MAX,クランメンバー数が上限を超えています。,
1,40016,ERROR_CODE_CLAN_NOT_FOUND,このクランはすでに解散されています。,
1,11018,ERROR_CODE_PAWN_REGISTERD_DATA_NOT_FOUND,ポーンの情報が取得できませんでした。,
1,6009,ERROR_CODE_AUTH_DUPLICATE_DATA,通信エラーが発生しました。,A communication error has occurred.
1,10003,ERROR_CODE_QUICK_PARTY_PARTY_JOINING,"パーティー参加処理中のメンバーがいるため
クイックパーティーに登録できません。",
1,10004,ERROR_CODE_QUICK_PARTY_ENTRY_BOARD_ENTRY,"エントリーボード参加中のメンバーがいるため
クイックパーティーに登録できません。 ",
1,11019,ERROR_CODE_PAWN_REVIVE_PRICE_NO_MATCH,通信エラーが発生しました。,A communication error has occurred.
1,11020,ERROR_CODE_PAWN_REVIVE_NEED_GP_COURCE,＜<OPCS>＞の効果により利用可能です。,
1,30017,ERROR_CODE_ENTRY_BOARD_NOT_CREATE_QUICK_PARTY,"クイックパーティーに登録中のため
エントリーボードの募集はできません。",
1,30018,ERROR_CODE_ENTRY_BOARD_NOT_ENTRY_QUICK_PARTY,"クイックパーティーに登録中のため
エントリーボードに参加できません。",
1,40017,ERROR_CODE_CLAN_NOT_DELETE_MASTER,"クランに所属しているため
キャラクターを削除できません。",
1,14019,ERROR_CODE_ITEM_INVALID_ITEM_SORT,通信エラーが発生しました。,A communication error has occurred.
1,41005,ERROR_CODE_GP_EXEC_CAP_TO_GP_HISTORY_INTERRUPTION_FAILED,通信エラーが発生しました。,A communication error has occurred.
1,41006,ERROR_CODE_GP_SELECT_CAP_TO_GP_HISTORY_VERIFY_FAILED,通信エラーが発生しました。,A communication error has occurred.
